qid,lang,title,url
Q5292,vec,Ensiclopedia,https://vec.wikipedia.org/wiki/Ensiclopedia
Q46,vec,Eoropa,https://vec.wikipedia.org/wiki/Eoropa
Q413,vec,Fìzega,https://vec.wikipedia.org/wiki/F%C3%ACzega
Q469925,vec,Ghil'ad Zuckermann,https://vec.wikipedia.org/wiki/Ghil%27ad_Zuckermann
Q41,vec,Gresa,https://vec.wikipedia.org/wiki/Gresa
Q4414537,vec,Guillermo Lasso,https://vec.wikipedia.org/wiki/Guillermo_Lasso
Q5208,vec,Huang Xianfan,https://vec.wikipedia.org/wiki/Huang_Xianfan
Q4842556,vec,Instituto Federal da Bahia,https://vec.wikipedia.org/wiki/Instituto_Federal_da_Bahia
Q432,vec,Islam,https://vec.wikipedia.org/wiki/Islam
Q4918,vec,Mar Mediteraneo,https://vec.wikipedia.org/wiki/Mar_Mediteraneo
Q4616,vec,Marilyn Monroe,https://vec.wikipedia.org/wiki/Marilyn_Monroe
Q490,vec,Miłan,https://vec.wikipedia.org/wiki/Mi%C5%82an
Q517,vec,Napoleon Bonaparte,https://vec.wikipedia.org/wiki/Napoleon_Bonaparte
Q507595,vec,Nichi Vendola,https://vec.wikipedia.org/wiki/Nichi_Vendola
Q55643,vec,Oseània,https://vec.wikipedia.org/wiki/Ose%C3%A0nia
Q55,vec,Paezi Basi,https://vec.wikipedia.org/wiki/Paezi_Basi
Q450675,vec,Papa Francesco,https://vec.wikipedia.org/wiki/Papa_Francesco
Q473466,vec,Paramore,https://vec.wikipedia.org/wiki/Paramore
Q45,vec,Portogało,https://vec.wikipedia.org/wiki/Portoga%C5%82o
Q544,vec,Sistema sołare,https://vec.wikipedia.org/wiki/Sistema_so%C5%82are
Q525,vec,Sołe,https://vec.wikipedia.org/wiki/So%C5%82e
Q4688112,vec,Sung Jae-gi,https://vec.wikipedia.org/wiki/Sung_Jae-gi
Q43,vec,Turchìa,https://vec.wikipedia.org/wiki/Turch%C3%ACa
Q495,vec,Turìn,https://vec.wikipedia.org/wiki/Tur%C3%ACn
Q5582,vec,Vincent van Gogh,https://vec.wikipedia.org/wiki/Vincent_van_Gogh
Q52,vec,Wikipedia,https://vec.wikipedia.org/wiki/Wikipedia
Q48,vec,Àzia,https://vec.wikipedia.org/wiki/%C3%80zia
Q5146,vec,Łéngua portogheze,https://vec.wikipedia.org/wiki/%C5%81%C3%A9ngua_portogheze
Q577,vec,An,https://vec.wikipedia.org/wiki/An
Q628,vec,Bergamo,https://vec.wikipedia.org/wiki/Bergamo
Q6221,vec,Bresa,https://vec.wikipedia.org/wiki/Bresa
Q6105,vec,Hebe Camargo,https://vec.wikipedia.org/wiki/Hebe_Camargo
Q561147,vec,Joan Fuster,https://vec.wikipedia.org/wiki/Joan_Fuster
Q6279,vec,Joe Biden,https://vec.wikipedia.org/wiki/Joe_Biden
Q6247,vec,Màntova,https://vec.wikipedia.org/wiki/M%C3%A0ntova
Q60,vec,New York,https://vec.wikipedia.org/wiki/New_York
Q634,vec,Pianeta,https://vec.wikipedia.org/wiki/Pianeta
Q6285,vec,Varexe,https://vec.wikipedia.org/wiki/Varexe
Q7640,vec,1846,https://vec.wikipedia.org/wiki/1846
Q727,vec,Amsterdam,https://vec.wikipedia.org/wiki/Amsterdam
Q78516,vec,Anna Netrebko,https://vec.wikipedia.org/wiki/Anna_Netrebko
Q76,vec,Barack Obama,https://vec.wikipedia.org/wiki/Barack_Obama
Q64,vec,Berlin,https://vec.wikipedia.org/wiki/Berlin
Q756916,vec,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,https://vec.wikipedia.org/wiki/Centro_Federal_de_Educa%C3%A7%C3%A3o_Tecnol%C3%B3gica_Celso_Suckow_da_Fonseca
Q739,vec,Cołónbia,https://vec.wikipedia.org/wiki/Co%C5%82%C3%B3nbia
Q83285,vec,Durazo,https://vec.wikipedia.org/wiki/Durazo
Q764,vec,Fungi,https://vec.wikipedia.org/wiki/Fungi
Q8676,vec,Guera de secesion americana,https://vec.wikipedia.org/wiki/Guera_de_secesion_americana
Q855,vec,Iosif Stalin,https://vec.wikipedia.org/wiki/Iosif_Stalin
Q794,vec,Iran,https://vec.wikipedia.org/wiki/Iran
Q762,vec,Leonardo da Vinci,https://vec.wikipedia.org/wiki/Leonardo_da_Vinci
Q65,vec,Los Angeles,https://vec.wikipedia.org/wiki/Los_Angeles
Q649,vec,Mosca (Rùsia),https://vec.wikipedia.org/wiki/Mosca_(R%C3%B9sia)
Q8023,vec,Nelson Mandela,https://vec.wikipedia.org/wiki/Nelson_Mandela
Q664,vec,Nova Zełanda,https://vec.wikipedia.org/wiki/Nova_Ze%C5%82anda
Q8678,vec,Rio de Janeiro,https://vec.wikipedia.org/wiki/Rio_de_Janeiro
Q83338,vec,Robin Williams,https://vec.wikipedia.org/wiki/Robin_Williams
Q787,vec,Sus scrofa domesticus,https://vec.wikipedia.org/wiki/Sus_scrofa_domesticus
Q7944,vec,Teramoto,https://vec.wikipedia.org/wiki/Teramoto
Q641,vec,Venesia,https://vec.wikipedia.org/wiki/Venesia
Q717,vec,Venesueła,https://vec.wikipedia.org/wiki/Venesue%C5%82a
Q849751,vec,York University,https://vec.wikipedia.org/wiki/York_University
Q668,vec,Ìndia,https://vec.wikipedia.org/wiki/%C3%8Cndia
Q8409,vec,Łisandro Magno,https://vec.wikipedia.org/wiki/%C5%81isandro_Magno
Q84,vec,Łondra,https://vec.wikipedia.org/wiki/%C5%81ondra
Q7026,vec,Łéngua catałana,https://vec.wikipedia.org/wiki/%C5%81%C3%A9ngua_cata%C5%82ana
Q652,vec,Łéngua italiana,https://vec.wikipedia.org/wiki/%C5%81%C3%A9ngua_italiana
Q809,vec,Łéngua połaca,https://vec.wikipedia.org/wiki/%C5%81%C3%A9ngua_po%C5%82aca
Q7737,vec,Łéngua rusa,https://vec.wikipedia.org/wiki/%C5%81%C3%A9ngua_rusa
Q9022,vec,Guadalajara (Mèsego),https://vec.wikipedia.org/wiki/Guadalajara_(M%C3%A8sego)
Q96,vec,Mèsego,https://vec.wikipedia.org/wiki/M%C3%A8sego
Q97,vec,Osèano Atlàntego,https://vec.wikipedia.org/wiki/Os%C3%A8ano_Atl%C3%A0ntego
Q90,vec,Parize,https://vec.wikipedia.org/wiki/Parize
Q9960,vec,Ronald Reagan,https://vec.wikipedia.org/wiki/Ronald_Reagan
Q881,vec,Vietnam,https://vec.wikipedia.org/wiki/Vietnam
Q9121,vec,Àtomo,https://vec.wikipedia.org/wiki/%C3%80tomo
Q118,nap,Abbrile,https://nap.wikipedia.org/wiki/Abbrile
Q1284,nap,Abruzzo,https://nap.wikipedia.org/wiki/Abruzzo
Q1199,nap,Assia,https://nap.wikipedia.org/wiki/Assia
Q122,nap,Aùsto,https://nap.wikipedia.org/wiki/A%C3%B9sto
Q13496,nap,Brinnese,https://nap.wikipedia.org/wiki/Brinnese
Q13680,nap,Caltanissetta,https://nap.wikipedia.org/wiki/Caltanissetta
Q1297,nap,Chicago,https://nap.wikipedia.org/wiki/Chicago
Q1072,nap,Core,https://nap.wikipedia.org/wiki/Core
Q116341,nap,Coriza,https://nap.wikipedia.org/wiki/Coriza
Q1067,nap,Dante Alighieri,https://nap.wikipedia.org/wiki/Dante_Alighieri
Q126,nap,Dicembre,https://nap.wikipedia.org/wiki/Dicembre
Q114257,nap,Elbasan,https://nap.wikipedia.org/wiki/Elbasan
Q1263,nap,Emilia-Rumagna,https://nap.wikipedia.org/wiki/Emilia-Rumagna
Q109,nap,Frevaro,https://nap.wikipedia.org/wiki/Frevaro
Q1250,nap,Friuli-Venezia Giulia,https://nap.wikipedia.org/wiki/Friuli-Venezia_Giulia
Q120,nap,Giùgno,https://nap.wikipedia.org/wiki/Gi%C3%B9gno
Q108,nap,Jennaro,https://nap.wikipedia.org/wiki/Jennaro
Q1282,nap,Lazzio,https://nap.wikipedia.org/wiki/Lazzio
Q1321,nap,Lengua spagnuola,https://nap.wikipedia.org/wiki/Lengua_spagnuola
Q1256,nap,Liguria,https://nap.wikipedia.org/wiki/Liguria
Q13373,nap,Lucca,https://nap.wikipedia.org/wiki/Lucca
Q121,nap,Luglio,https://nap.wikipedia.org/wiki/Luglio
Q1210,nap,Lummardìa,https://nap.wikipedia.org/wiki/Lummard%C3%ACa
Q105,nap,Lunnerì,https://nap.wikipedia.org/wiki/Lunner%C3%AC
Q119,nap,Majo,https://nap.wikipedia.org/wiki/Majo
Q1279,nap,Marche,https://nap.wikipedia.org/wiki/Marche
Q111,nap,Marte,https://nap.wikipedia.org/wiki/Marte
Q127,nap,Marterì,https://nap.wikipedia.org/wiki/Marter%C3%AC
Q13666,nap,Messina,https://nap.wikipedia.org/wiki/Messina
Q110,nap,Màrzo,https://nap.wikipedia.org/wiki/M%C3%A0rzo
Q125,nap,Nuvembre,https://nap.wikipedia.org/wiki/Nuvembre
Q1065,nap,"Organizzazione d""e Nazzione Aunite",https://nap.wikipedia.org/wiki/Organizzazione_d%22e_Nazzione_Aunite
Q124,nap,Ottovre,https://nap.wikipedia.org/wiki/Ottovre
Q1216,nap,Piemunte,https://nap.wikipedia.org/wiki/Piemunte
Q13375,nap,Pisa,https://nap.wikipedia.org/wiki/Pisa
Q1085,nap,Praga,https://nap.wikipedia.org/wiki/Praga
Q13629,nap,Sassari,https://nap.wikipedia.org/wiki/Sassari
Q123,nap,Settembre,https://nap.wikipedia.org/wiki/Settembre
Q11860,nap,Silvio Berlusconi,https://nap.wikipedia.org/wiki/Silvio_Berlusconi
Q1299,nap,The Beatles,https://nap.wikipedia.org/wiki/The_Beatles
Q1273,nap,Toscana,https://nap.wikipedia.org/wiki/Toscana
Q1404,nap,Uetersen,https://nap.wikipedia.org/wiki/Uetersen
Q1280,nap,Umbria,https://nap.wikipedia.org/wiki/Umbria
Q132140,nap,Universidade Federal de Minas Gerais,https://nap.wikipedia.org/wiki/Universidade_Federal_de_Minas_Gerais
Q1243,nap,Veneto,https://nap.wikipedia.org/wiki/Veneto
Q15,nap,Africa,https://nap.wikipedia.org/wiki/Africa
Q173,nap,Alabama,https://nap.wikipedia.org/wiki/Alabama
Q173690,nap,Argirucastro,https://nap.wikipedia.org/wiki/Argirucastro
Q1492,nap,Barcellona,https://nap.wikipedia.org/wiki/Barcellona
Q1452,nap,Baselecata,https://nap.wikipedia.org/wiki/Baselecata
Q170244,nap,Berat,https://nap.wikipedia.org/wiki/Berat
Q1479,nap,Bordeaux,https://nap.wikipedia.org/wiki/Bordeaux
Q155,nap,Brasile,https://nap.wikipedia.org/wiki/Brasile
Q1486,nap,Buenos Aires,https://nap.wikipedia.org/wiki/Buenos_Aires
Q1458,nap,Calavria,https://nap.wikipedia.org/wiki/Calavria
Q1438,nap,Campania,https://nap.wikipedia.org/wiki/Campania
Q16,nap,Canadà,https://nap.wikipedia.org/wiki/Canad%C3%A0
Q159106,nap,Centro Federal de Educação Tecnológica de Minas Gerais,https://nap.wikipedia.org/wiki/Centro_Federal_de_Educa%C3%A7%C3%A3o_Tecnol%C3%B3gica_de_Minas_Gerais
Q148,nap,Cina,https://nap.wikipedia.org/wiki/Cina
Q1489,nap,Città ddò Messeco,https://nap.wikipedia.org/wiki/Citt%C3%A0_dd%C3%B2_Messeco
Q1748,nap,Copenaghen,https://nap.wikipedia.org/wiki/Copenaghen
Q142,nap,Franza,https://nap.wikipedia.org/wiki/Franza
Q157,nap,François Hollande,https://nap.wikipedia.org/wiki/Fran%C3%A7ois_Hollande
Q1449,nap,Genova,https://nap.wikipedia.org/wiki/Genova
Q145,nap,Gran Vretagna,https://nap.wikipedia.org/wiki/Gran_Vretagna
Q150,nap,Lengua franzese,https://nap.wikipedia.org/wiki/Lengua_franzese
Q15085,nap,Lengua piemuntese,https://nap.wikipedia.org/wiki/Lengua_piemuntese
Q14759,nap,"Lenguaggio d""e signe mmerecano",https://nap.wikipedia.org/wiki/Lenguaggio_d%22e_signe_mmerecano
Q165,nap,Mare,https://nap.wikipedia.org/wiki/Mare
Q15143059,nap,Maria Elena Boschi,https://nap.wikipedia.org/wiki/Maria_Elena_Boschi
Q1494,nap,Mississippi,https://nap.wikipedia.org/wiki/Mississippi
Q1726,nap,Monaco 'e Baviera,https://nap.wikipedia.org/wiki/Monaco_%27e_Baviera
Q1443,nap,Mulise,https://nap.wikipedia.org/wiki/Mulise
Q1408,nap,New Jersey,https://nap.wikipedia.org/wiki/New_Jersey
Q1447,nap,Pùglia,https://nap.wikipedia.org/wiki/P%C3%B9glia
Q15862,nap,Queen,https://nap.wikipedia.org/wiki/Queen
Q159,nap,Russia,https://nap.wikipedia.org/wiki/Russia
Q174,nap,San Paulo,https://nap.wikipedia.org/wiki/San_Paulo
Q1460,nap,Sicilia,https://nap.wikipedia.org/wiki/Sicilia
Q1490,nap,Tokyo,https://nap.wikipedia.org/wiki/Tokyo
Q156406,nap,Universidade Estadual de Feira de Santana,https://nap.wikipedia.org/wiki/Universidade_Estadual_de_Feira_de_Santana
Q159102,nap,Universidade Federal da Bahia,https://nap.wikipedia.org/wiki/Universidade_Federal_da_Bahia
Q159610,nap,Valona,https://nap.wikipedia.org/wiki/Valona
Q1462,nap,Zardegna,https://nap.wikipedia.org/wiki/Zardegna
Q1859,nap,'A Vera Chiésia 'e Gesù,https://nap.wikipedia.org/wiki/%27A_Vera_Chi%C3%A9sia_%27e_Ges%C3%B9
Q2035,nap,1901,https://nap.wikipedia.org/wiki/1901
Q2057,nap,1909,https://nap.wikipedia.org/wiki/1909
Q2155,nap,1920,https://nap.wikipedia.org/wiki/1920
Q2162,nap,1921,https://nap.wikipedia.org/wiki/1921
Q19715,nap,1928,https://nap.wikipedia.org/wiki/1928
Q2070,nap,1996,https://nap.wikipedia.org/wiki/1996
Q2091,nap,1999,https://nap.wikipedia.org/wiki/1999
Q1988,nap,2001,https://nap.wikipedia.org/wiki/2001
Q1987,nap,2002,https://nap.wikipedia.org/wiki/2002
Q1986,nap,2003,https://nap.wikipedia.org/wiki/2003
Q2014,nap,2004,https://nap.wikipedia.org/wiki/2004
Q2019,nap,2005,https://nap.wikipedia.org/wiki/2005
Q2021,nap,2006,https://nap.wikipedia.org/wiki/2006
Q2024,nap,2007,https://nap.wikipedia.org/wiki/2007
Q2004,nap,2008,https://nap.wikipedia.org/wiki/2008
Q1996,nap,2009,https://nap.wikipedia.org/wiki/2009
Q1995,nap,2010,https://nap.wikipedia.org/wiki/2010
Q18400,nap,Alatri,https://nap.wikipedia.org/wiki/Alatri
Q1845,nap,Bibbia,https://nap.wikipedia.org/wiki/Bibbia
Q184,nap,Bielorussia,https://nap.wikipedia.org/wiki/Bielorussia
Q1891,nap,Bologna,https://nap.wikipedia.org/wiki/Bologna
Q1903,nap,Catania,https://nap.wikipedia.org/wiki/Catania
Q1880,nap,Concepción,https://nap.wikipedia.org/wiki/Concepci%C3%B3n
Q188500,nap,Elisha Cuthbert,https://nap.wikipedia.org/wiki/Elisha_Cuthbert
Q191,nap,Estonia,https://nap.wikipedia.org/wiki/Estonia
Q190897,nap,Fier,https://nap.wikipedia.org/wiki/Fier
Q1794,nap,Frankfurt,https://nap.wikipedia.org/wiki/Frankfurt
Q183,nap,Germania,https://nap.wikipedia.org/wiki/Germania
Q17,nap,Giappone,https://nap.wikipedia.org/wiki/Giappone
Q189,nap,Islanna,https://nap.wikipedia.org/wiki/Islanna
Q1959,nap,Końskowola,https://nap.wikipedia.org/wiki/Ko%C5%84skowola
Q210197,nap,Kukës,https://nap.wikipedia.org/wiki/Kuk%C3%ABs
Q188,nap,Lengua germanese,https://nap.wikipedia.org/wiki/Lengua_germanese
Q1860,nap,Lengua ngrese,https://nap.wikipedia.org/wiki/Lengua_ngrese
Q19814,nap,Lengue neolatine,https://nap.wikipedia.org/wiki/Lengue_neolatine
Q19697,nap,Motörhead,https://nap.wikipedia.org/wiki/Mot%C3%B6rhead
Q217096,nap,Naruhito,https://nap.wikipedia.org/wiki/Naruhito
Q21198,nap,Nfurmateca,https://nap.wikipedia.org/wiki/Nfurmateca
Q20,nap,Norvegia,https://nap.wikipedia.org/wiki/Norvegia
Q176,nap,Québec,https://nap.wikipedia.org/wiki/Qu%C3%A9bec
Q19581,nap,Rafael Correa,https://nap.wikipedia.org/wiki/Rafael_Correa
Q213,nap,Repubbreca Ceca,https://nap.wikipedia.org/wiki/Repubbreca_Ceca
Q18013,nap,Sacramento (California),https://nap.wikipedia.org/wiki/Sacramento_(California)
Q193,nap,Saturno,https://nap.wikipedia.org/wiki/Saturno
Q2044,nap,Sciorenza,https://nap.wikipedia.org/wiki/Sciorenza
Q215,nap,Slovenia,https://nap.wikipedia.org/wiki/Slovenia
Q212,nap,Ucraina,https://nap.wikipedia.org/wiki/Ucraina
Q1877,nap,Đồng Hới,https://nap.wikipedia.org/wiki/%C4%90%E1%BB%93ng_H%E1%BB%9Bi
Q196163,nap,Łobez,https://nap.wikipedia.org/wiki/%C5%81obez
Q2479,nap,1975,https://nap.wikipedia.org/wiki/1975
Q2437,nap,1981,https://nap.wikipedia.org/wiki/1981
Q2436,nap,1982,https://nap.wikipedia.org/wiki/1982
Q2432,nap,1984,https://nap.wikipedia.org/wiki/1984
Q2431,nap,1985,https://nap.wikipedia.org/wiki/1985
Q2425,nap,1989,https://nap.wikipedia.org/wiki/1989
Q283,nap,Acqua,https://nap.wikipedia.org/wiki/Acqua
Q222,nap,Albania,https://nap.wikipedia.org/wiki/Albania
Q228,nap,Andorra,https://nap.wikipedia.org/wiki/Andorra
Q227,nap,Azerbaijan,https://nap.wikipedia.org/wiki/Azerbaijan
Q2386011,nap,Bochotnica,https://nap.wikipedia.org/wiki/Bochotnica
Q2841,nap,Bogotà,https://nap.wikipedia.org/wiki/Bogot%C3%A0
Q225,nap,Bosnia-Erzegovina,https://nap.wikipedia.org/wiki/Bosnia-Erzegovina
Q2844,nap,Brasília,https://nap.wikipedia.org/wiki/Bras%C3%ADlia
Q219,nap,Bulgaria,https://nap.wikipedia.org/wiki/Bulgaria
Q298,nap,Cile,https://nap.wikipedia.org/wiki/Cile
Q237,nap,Cità d''o Vaticano,https://nap.wikipedia.org/wiki/Cit%C3%A0_d%27%27o_Vaticano
Q224,nap,Croazia,https://nap.wikipedia.org/wiki/Croazia
Q22686,nap,Donald Trump,https://nap.wikipedia.org/wiki/Donald_Trump
Q230,nap,Georgia,https://nap.wikipedia.org/wiki/Georgia
Q302,nap,Giesù Cristo,https://nap.wikipedia.org/wiki/Gies%C3%B9_Cristo
Q2316,nap,Kurów,https://nap.wikipedia.org/wiki/Kur%C3%B3w
Q233,nap,Malta (state),https://nap.wikipedia.org/wiki/Malta_(state)
Q308,nap,Mercurio,https://nap.wikipedia.org/wiki/Mercurio
Q2831,nap,Michael Jackson,https://nap.wikipedia.org/wiki/Michael_Jackson
Q236,nap,Montenegro,https://nap.wikipedia.org/wiki/Montenegro
Q29364,nap,Montgomery (Alabama),https://nap.wikipedia.org/wiki/Montgomery_(Alabama)
Q26426,nap,Montpelier,https://nap.wikipedia.org/wiki/Montpelier
Q2634,nap,Napule,https://nap.wikipedia.org/wiki/Napule
Q21,nap,Ngreterra,https://nap.wikipedia.org/wiki/Ngreterra
Q23441,nap,Octave Mirbeau,https://nap.wikipedia.org/wiki/Octave_Mirbeau
Q2656,nap,Palermo,https://nap.wikipedia.org/wiki/Palermo
Q2736,nap,Pallone,https://nap.wikipedia.org/wiki/Pallone
Q23393,nap,Pate nuoste,https://nap.wikipedia.org/wiki/Pate_nuoste
Q220,nap,Romma,https://nap.wikipedia.org/wiki/Romma
Q218,nap,Rumania,https://nap.wikipedia.org/wiki/Rumania
Q238,nap,San Marino,https://nap.wikipedia.org/wiki/San_Marino
Q2887,nap,Santiago 'e Cile,https://nap.wikipedia.org/wiki/Santiago_%27e_Cile
Q2751,nap,Siena,https://nap.wikipedia.org/wiki/Siena
Q29,nap,Spagna,https://nap.wikipedia.org/wiki/Spagna
Q30,nap,State Aunite d'Amereca,https://nap.wikipedia.org/wiki/State_Aunite_d%27Amereca
Q309,nap,Storia,https://nap.wikipedia.org/wiki/Storia
Q2,nap,Terra,https://nap.wikipedia.org/wiki/Terra
Q223495,nap,The Carpenters,https://nap.wikipedia.org/wiki/The_Carpenters
Q26319,nap,Uneverzetà Niccolò Cusano,https://nap.wikipedia.org/wiki/Uneverzet%C3%A0_Niccol%C3%B2_Cusano
Q28,nap,Ungaria,https://nap.wikipedia.org/wiki/Ungaria
Q2495760,nap,Universidade do Estado de Minas Gerais,https://nap.wikipedia.org/wiki/Universidade_do_Estado_de_Minas_Gerais
Q270,nap,Varsavia,https://nap.wikipedia.org/wiki/Varsavia
Q352,nap,Adolf Hitler,https://nap.wikipedia.org/wiki/Adolf_Hitler
Q399,nap,Armenia,https://nap.wikipedia.org/wiki/Armenia
Q3863,nap,Asteroide,https://nap.wikipedia.org/wiki/Asteroide
Q333,nap,Astronumia,https://nap.wikipedia.org/wiki/Astronumia
Q408,nap,Australia,https://nap.wikipedia.org/wiki/Australia
Q40,nap,Austria,https://nap.wikipedia.org/wiki/Austria
Q3519,nap,Bari,https://nap.wikipedia.org/wiki/Bari
Q383541,nap,Basshunter,https://nap.wikipedia.org/wiki/Basshunter
Q31,nap,Belge,https://nap.wikipedia.org/wiki/Belge
Q35135,nap,Catalão,https://nap.wikipedia.org/wiki/Catal%C3%A3o
Q35,nap,Danemarca,https://nap.wikipedia.org/wiki/Danemarca
Q33,nap,Finlandia,https://nap.wikipedia.org/wiki/Finlandia
Q38,nap,Italia,https://nap.wikipedia.org/wiki/Italia
Q34600,nap,Kyōto,https://nap.wikipedia.org/wiki/Ky%C5%8Dto
Q397,nap,Lengua latina,https://nap.wikipedia.org/wiki/Lengua_latina
Q33976,nap,Lengua sarda,https://nap.wikipedia.org/wiki/Lengua_sarda
Q33000,nap,"Lenguaggio d""e signe ngrese",https://nap.wikipedia.org/wiki/Lenguaggio_d%22e_signe_ngrese
Q36239,nap,"Lenguaggio d""e signe novazelannese",https://nap.wikipedia.org/wiki/Lenguaggio_d%22e_signe_novazelannese
Q375619,nap,"Lenguaggio d""e signe taliano",https://nap.wikipedia.org/wiki/Lenguaggio_d%22e_signe_taliano
Q33282,nap,"Lenguaggio d""e signe turesco",https://nap.wikipedia.org/wiki/Lenguaggio_d%22e_signe_turesco
Q33302,nap,Lenguaggio d' 'e signe franzese,https://nap.wikipedia.org/wiki/Lenguaggio_d%27_%27e_signe_franzese
Q347,nap,Liechtenstein,https://nap.wikipedia.org/wiki/Liechtenstein
Q37,nap,Lituania,https://nap.wikipedia.org/wiki/Lituania
Q405,nap,Luna,https://nap.wikipedia.org/wiki/Luna
Q32,nap,Lussemburgo,https://nap.wikipedia.org/wiki/Lussemburgo
Q3847714,nap,Marianna Madia,https://nap.wikipedia.org/wiki/Marianna_Madia
Q332,nap,Nettunno,https://nap.wikipedia.org/wiki/Nettunno
Q33959,nap,Nizza,https://nap.wikipedia.org/wiki/Nizza
Q35109,nap,Noemi,https://nap.wikipedia.org/wiki/Noemi
Q34863,nap,Oklahoma City,https://nap.wikipedia.org/wiki/Oklahoma_City
Q4035,nap,Osasco (San Paullo),https://nap.wikipedia.org/wiki/Osasco_(San_Paullo)
Q361,nap,Primma uerra munniale,https://nap.wikipedia.org/wiki/Primma_uerra_munniale
Q36,nap,Pulonnia,https://nap.wikipedia.org/wiki/Pulonnia
Q34001,nap,Roubaix,https://nap.wikipedia.org/wiki/Roubaix
Q30974,nap,Rouen,https://nap.wikipedia.org/wiki/Rouen
Q362,nap,Seconna Uerra Munniale,https://nap.wikipedia.org/wiki/Seconna_Uerra_Munniale
Q403,nap,Serbia,https://nap.wikipedia.org/wiki/Serbia
Q34,nap,Sguezia,https://nap.wikipedia.org/wiki/Sguezia
Q39,nap,Sguizzera,https://nap.wikipedia.org/wiki/Sguizzera
Q36198,nap,Siligo,https://nap.wikipedia.org/wiki/Siligo
Q33986,nap,Valparaíso,https://nap.wikipedia.org/wiki/Valpara%C3%ADso
Q313,nap,Venere,https://nap.wikipedia.org/wiki/Venere
Q3594268,nap,Šiprage,https://nap.wikipedia.org/wiki/%C5%A0iprage
Q5165,nap,1948,https://nap.wikipedia.org/wiki/1948
Q5253,nap,1958,https://nap.wikipedia.org/wiki/1958
Q5202,nap,Almazán,https://nap.wikipedia.org/wiki/Almaz%C3%A1n
Q51,nap,Antartide,https://nap.wikipedia.org/wiki/Antartide
Q414,nap,Argentina,https://nap.wikipedia.org/wiki/Argentina
Q48,nap,Asia,https://nap.wikipedia.org/wiki/Asia
Q4604,nap,Confucio,https://nap.wikipedia.org/wiki/Confucio
Q4617,nap,Corbin Bleu,https://nap.wikipedia.org/wiki/Corbin_Bleu
Q4361,nap,Curitiba,https://nap.wikipedia.org/wiki/Curitiba
Q5105,nap,Céline Dion,https://nap.wikipedia.org/wiki/C%C3%A9line_Dion
Q43387,nap,Edirne,https://nap.wikipedia.org/wiki/Edirne
Q5292,nap,Enciclopedía,https://nap.wikipedia.org/wiki/Encicloped%C3%ADa
Q46,nap,Europa,https://nap.wikipedia.org/wiki/Europa
Q413,nap,Físeca,https://nap.wikipedia.org/wiki/F%C3%ADseca
Q469925,nap,Ghil'ad Zuckermann,https://nap.wikipedia.org/wiki/Ghil%27ad_Zuckermann
Q41,nap,Grecia,https://nap.wikipedia.org/wiki/Grecia
Q4414537,nap,Guillermo Lasso,https://nap.wikipedia.org/wiki/Guillermo_Lasso
Q5208,nap,Huang Xianfan,https://nap.wikipedia.org/wiki/Huang_Xianfan
Q4842556,nap,Instituto Federal da Bahia,https://nap.wikipedia.org/wiki/Instituto_Federal_da_Bahia
Q432,nap,Islam,https://nap.wikipedia.org/wiki/Islam
Q5146,nap,Lengua purtuese,https://nap.wikipedia.org/wiki/Lengua_purtuese
Q4918,nap,Mar Mediterraneo,https://nap.wikipedia.org/wiki/Mar_Mediterraneo
Q4616,nap,Marilyn Monroe,https://nap.wikipedia.org/wiki/Marilyn_Monroe
Q490,nap,Milano,https://nap.wikipedia.org/wiki/Milano
Q517,nap,Napoleone Bonaparte,https://nap.wikipedia.org/wiki/Napoleone_Bonaparte
Q507595,nap,Nichi Vendola,https://nap.wikipedia.org/wiki/Nichi_Vendola
Q55643,nap,Oceania,https://nap.wikipedia.org/wiki/Oceania
Q450675,nap,Papa Francesco,https://nap.wikipedia.org/wiki/Papa_Francesco
Q473466,nap,Paramore,https://nap.wikipedia.org/wiki/Paramore
Q45,nap,Purtuallo,https://nap.wikipedia.org/wiki/Purtuallo
Q544,nap,Sistema solare,https://nap.wikipedia.org/wiki/Sistema_solare
Q525,nap,Sole,https://nap.wikipedia.org/wiki/Sole
Q4688112,nap,Sung Jae-gi,https://nap.wikipedia.org/wiki/Sung_Jae-gi
Q43,nap,Turchia,https://nap.wikipedia.org/wiki/Turchia
Q495,nap,Turino,https://nap.wikipedia.org/wiki/Turino
Q55,nap,Ulanna,https://nap.wikipedia.org/wiki/Ulanna
Q5582,nap,Vincent van Gogh,https://nap.wikipedia.org/wiki/Vincent_van_Gogh
Q52,nap,Wikipedia,https://nap.wikipedia.org/wiki/Wikipedia
Q577,nap,Anno,https://nap.wikipedia.org/wiki/Anno
Q628,nap,Bergamo,https://nap.wikipedia.org/wiki/Bergamo
Q6221,nap,Brescia,https://nap.wikipedia.org/wiki/Brescia
Q634,nap,Chianeta,https://nap.wikipedia.org/wiki/Chianeta
Q6105,nap,Hebe Camargo,https://nap.wikipedia.org/wiki/Hebe_Camargo
Q561147,nap,Joan Fuster,https://nap.wikipedia.org/wiki/Joan_Fuster
Q6279,nap,Joe Biden,https://nap.wikipedia.org/wiki/Joe_Biden
Q6247,nap,Mantova,https://nap.wikipedia.org/wiki/Mantova
Q60,nap,Nova York,https://nap.wikipedia.org/wiki/Nova_York
